chr3	159500954	159501004	0
chr2	150771659	150771709	8
chr3	64228260	64228310	7
chr1	68316530	68316580	2
chr3	65675235	65675286	4
chr7	112102341	112102391	1
chr8	125985440	125985490	8
chr4	184424807	184424857	8
chr1	108068745	108068795	8
chr6	17600451	17600501	6
chr19	56732773	56732823	8
chr12	52637966	52638017	5
chr10	70286592	70286642	9
chr14	32667397	32667447	2
chr10	29607285	29607336	5
chr7	44529589	44529639	0
chr2	74055980	74056030	2
chr21	41686175	41686225	2
chr1	166810419	166810469	3
chr6	149382384	149382434	0
chr12	13214842	13214892	3
chr6	1325978	1326028	3
chr8	104148407	104148457	3
chr8	100812310	100812360	8
chr1	164559648	164559698	3
chr21	17221136	17221186	3
chr3	129427271	129427321	9
chr17	26662467	26662517	3
chr19	38828019	38828069	0
chr21	43729158	43729209	4
chr11	119275762	119275812	7
chr4	89688227	89688277	8
chr2	33637021	33637071	3
chr7	153529398	153529449	4
chr4	31195298	31195349	5
chr10	34130744	34130794	1
chr10	35146926	35146976	3
chr21	40279207	40279257	3
chr6	150451128	150451178	3
chr10	36998463	36998513	8
chr20	55016921	55016971	2
chr3	141345913	141345963	8
chr1	185286784	185286834	2
chr3	30559943	30559993	9
chr12	69393801	69393852	5
chr8	126021490	126021540	8
chr16	30773436	30773486	2
chr7	103798116	103798166	7
chr5	67095741	67095791	8
chr2	184113892	184113942	8
chr11	46848169	46848220	5
chr12	77558412	77558463	4
chr7	33762496	33762546	3
chr16	82538910	82538960	8
chr9	3699934	3699985	5
chr9	132373497	132373548	4
chr12	67479549	67479599	3
chr12	67988818	67988868	3
chr13	82843597	82843647	9
chr8	38617704	38617754	9
chr20	59878935	59878985	9
chr1	193155116	193155166	8
chr1	155618460	155618511	4
chr15	64916085	64916135	3
chr7	142551766	142551816	6
chr16	931252	931302	8
chr17	56052995	56053045	8
chr2	188411781	188411831	3
chr9	107554272	107554322	3
chr9	89178315	89178365	1
chr13	95923654	95923704	2
chr12	6560658	6560709	5
chr10	76951994	76952044	3
chr5	132610342	132610393	5
chr4	36245257	36245307	3
chr2	237953271	237953321	3
chr17	56595669	56595719	7
chr4	141678077	141678127	2
chr11	89982919	89982969	3
chr13	96366867	96366918	5
chr16	2794930	2794980	2
chr3	79700679	79700729	9
chr1	7551337	7551387	3
chr21	16235837	16235887	7
chr1	178506162	178506212	2
chr14	100659324	100659374	7
chr12	123373103	123373154	5
chr1	108661259	108661309	2
chr2	230931857	230931908	4
chr14	96811075	96811125	1
chr7	31593349	31593399	0
chr12	97791195	97791245	9
chr15	81097663	81097713	3
chr13	50940475	50940525	8
chrX	84747856	84747906	8
chr9	115267951	115268001	8
chr2	71127310	71127360	8
chr7	50623750	50623800	9
chr4	687191	687241	3
chr12	92997200	92997250	3
chr6	6662032	6662082	7
chr16	73912698	73912749	4
chr18	47827862	47827912	8
chr5	141977666	141977716	0
chr16	64512330	64512380	2
chr14	52031840	52031890	3
chr3	146400268	146400318	1
chr1	209981662	209981712	9
chr20	46083931	46083981	0
chr3	129204869	129204919	7
chr4	77491702	77491752	8
chr6	12331786	12331836	9
chr21	40454948	40454998	8
chr17	8572710	8572760	9
chr12	124773757	124773807	9
chr11	46384420	46384470	2
chr1	96630349	96630399	9
chr12	50263082	50263132	2
chr6	36302930	36302980	3
chr4	25146593	25146643	8
chr1	206912466	206912517	4
chr13	73677467	73677517	8
chr6	82547785	82547835	2
chrX	96401142	96401192	1
chr2	121049100	121049150	7
chr21	27488802	27488853	5
chr15	99882065	99882115	2
chr6	93004177	93004227	8
chr1	180575184	180575234	9
chr2	54817169	54817220	5
chr7	134129148	134129198	2
chr11	81961254	81961304	3
chr2	203503893	203503943	9
chr10	573616	573666	9
chr4	176458102	176458152	2
chr19	42800352	42800403	4
chr5	141887785	141887835	3
chr7	107842352	107842403	5
chr1	197520837	197520887	8
chr20	55362738	55362788	0
chr6	166303732	166303783	4
chr14	94121584	94121635	4
chr14	69126184	69126234	0
chr12	100948558	100948609	4
chr8	124706169	124706219	9
chr12	38710359	38710409	2
chr1	220595723	220595774	5
chr3	24493303	24493353	9
chr16	23373959	23374009	8
chr18	60382343	60382393	2
chr21	43809721	43809771	0
chr3	25484125	25484175	3
chr1	144941431	144941481	3
chr7	105305413	105305463	3
chr17	65180068	65180119	5
chr8	109260838	109260888	2
chr2	233102991	233103041	9
chr21	38012719	38012769	0
chr3	13319579	13319629	3
chr3	167505439	167505489	8
chr3	4040010	4040060	6
chr7	106875661	106875711	0
chr16	48269749	48269799	1
chr16	90110620	90110670	3
chr17	39933974	39934024	9
chr3	127716964	127717014	3
chr3	160746595	160746645	7
chr2	64069875	64069925	9
chr11	116611828	116611878	2
chr7	12623773	12623823	3
chr6	55268112	55268162	9
chr8	17396482	17396532	0
chr6	125906203	125906253	8
chr6	39265978	39266028	8
chr13	31665420	31665470	9
chr7	1308554	1308604	3
chr5	95130042	95130092	8
chr10	76782213	76782264	4
chr1	151467344	151467395	5
chr17	65437529	65437579	8
chr19	38795747	38795797	9
chr3	23136769	23136819	3
chr4	153528100	153528150	9
chr2	134081670	134081720	2
chr9	102784410	102784460	2
chr10	29311653	29311703	3
chr12	44359347	44359397	8
chr12	79941303	79941354	5
chr8	116215911	116215961	1
chr3	46977074	46977125	5
chr5	139927301	139927351	1
chr9	80263919	80263969	2
chr2	55334720	55334770	3
chr19	10676737	10676787	8
chr12	33560213	33560263	3
chr3	150285972	150286022	8
chr12	80710323	80710373	8
chr1	183231967	183232017	0
chr4	78739420	78739470	2
chr12	18634392	18634442	3
chr10	32576982	32577032	8
chr21	41712412	41712462	1
chr20	18700614	18700664	9
chr1	27480053	27480103	9
chr6	82519428	82519478	1
chr5	172882953	172883003	9
chr8	98594895	98594946	4
chr20	62274053	62274103	1
chr5	75680108	75680158	2
chr11	34754573	34754624	5
chr8	30580562	30580612	9
chr20	58509300	58509351	5
chr16	17410026	17410076	3
chr15	74753463	74753513	3
chr4	146772809	146772859	3
chr2	235935805	235935855	3
chr3	182163365	182163415	3
chr7	359027	359077	3
chr3	15367673	15367724	5
chr10	110151115	110151165	7
chr15	75682284	75682335	5
chr19	17438591	17438642	4
chr11	85539315	85539365	3
chr14	32553152	32553202	3
chr19	30808795	30808845	8
chr9	15485994	15486045	4
chr11	126252534	126252584	9
chr12	58240481	58240532	5
chr3	196594419	196594469	2
chr7	112122920	112122970	9
chr5	133415557	133415607	3
chr20	15246732	15246783	4
chr3	106120723	106120773	1
chr10	64566941	64566991	3
chr3	133171968	133172019	5
chr3	122496065	122496116	5
chr5	174102737	174102788	5
chr8	125192682	125192732	9
chr8	101689000	101689050	3
chr3	5028642	5028692	3
chr2	159047697	159047747	1
chr3	161740580	161740630	8
chrX	39871322	39871372	7
chr1	67896827	67896877	1
chr6	49431074	49431125	5
chr1	78441843	78441893	8
chr9	128035083	128035133	3
chr6	53851929	53851979	8
chr8	83687280	83687330	3
chr3	134488739	134488789	3
chr3	25767354	25767404	2
chr7	89874512	89874562	2
chr3	49195696	49195746	6
chr22	29781779	29781829	9
chr2	220441773	220441824	5
chr7	90054896	90054946	8
chr19	19517974	19518025	5
chr2	101812909	101812960	5
chr3	118959133	118959183	9
chr4	54568871	54568921	0
chr8	65575590	65575640	9
chr9	124595343	124595394	5
chr4	52918106	52918156	8
chr20	46413701	46413752	5
chr19	40059415	40059465	9
chr4	53886105	53886155	8
chr1	178208083	178208133	3
chr18	21324112	21324162	2
chr1	150954907	150954957	0
chr14	105240878	105240928	3
chr11	64851812	64851862	2
chr18	13253712	13253762	2
chr15	85969845	85969895	2
chr14	21945254	21945305	4
chr8	100115196	100115246	8
chr3	161144791	161144841	3
chr10	127203653	127203703	2
chr12	56520106	56520157	4
chr12	1434976	1435026	9
chr9	135547689	135547739	1
chr12	47338080	47338130	6
chr19	39205327	39205377	3
chr1	87161233	87161283	8
chr18	11689076	11689127	5
chrX	131119773	131119823	8
chr19	36422543	36422593	2
chr7	45788841	45788891	2
chr4	44159917	44159967	9
chr8	130463339	130463389	2
chr16	54961225	54961275	8
chr15	81702783	81702834	4
chr10	75385796	75385846	8
chrUn_gl000219	99978	100028	2
chr8	123877309	123877359	2
chr12	122501054	122501104	8
chr12	44199040	44199090	8
chr10	115284156	115284207	5
chr3	104881	104931	8
chr9	128212082	128212132	9
chr14	82000516	82000566	2
chr7	158060155	158060205	0
chr10	8736286	8736336	8
chr9	91002462	91002513	5
chr1	65883554	65883604	2
chr4	112913104	112913155	5
chr4	87582787	87582837	1
chr2	151085705	151085756	5
chr14	50241027	50241077	2
chr5	127213608	127213658	9
chr5	57755850	57755901	5
chr6	10613510	10613561	5
chr12	112464903	112464953	3
chrX	132188885	132188935	1
chr11	125298951	125299001	8
chr8	100721853	100721903	1
chr10	34926812	34926862	8
chr8	120676242	120676293	5
chr20	20840997	20841048	4
chr20	9100476	9100527	5
chr3	188023275	188023325	1
chr10	29824408	29824458	9
chr1	5748651	5748701	3
chr2	103104823	103104873	2
chr1	240042758	240042808	9
chr1	241161909	241161959	3
chr13	62601836	62601886	9
chr4	40625172	40625223	5
chr7	31168872	31168923	5
chr1	183250879	183250930	5
chr8	116554133	116554183	2
chr12	94071019	94071069	2
chr1	188610849	188610900	5
chr5	88261074	88261124	2
chr13	42803612	42803662	9
chr3	168867474	168867524	9
chr10	62185321	62185371	8
chr19	12274474	12274524	2
chr2	74640145	74640196	5
chr15	56210294	56210344	1
chr20	50419938	50419988	6
chr19	47428697	47428747	0
chr17	47392982	47393033	4
chr2	157440971	157441021	8
chr1	108464005	108464055	8
chr8	134731374	134731424	0
chr10	117424447	117424497	9
chr9	14616542	14616593	4
chr21	16494279	16494329	9
chr1	150459766	150459817	4
chr15	88421571	88421621	2
chr10	74452810	74452860	3
chr3	182697318	182697368	3
chr7	121944811	121944862	5
chr3	128880381	128880432	5
chrX	15586555	15586606	4
chr6	45982777	45982827	8
chr17	73379201	73379251	3
chr16	85557457	85557507	0
chr19	10946342	10946392	0
chr9	22104130	22104180	2
chr1	160577062	160577113	4
chr4	56915987	56916038	5
chr20	52687106	52687156	3
chr20	52230039	52230089	1
chr5	54455703	54455754	4
chr5	17145347	17145397	9
chr7	111493401	111493452	5
chr14	98715943	98715993	3
chr2	28422915	28422965	8
chr7	90040915	90040966	5
chr19	38549190	38549240	9
chr16	89557906	89557956	9
chr19	46144679	46144729	3
chr14	35370263	35370313	8
chr2	236479019	236479069	2
chrX	10918738	10918788	2
chr9	130098881	130098931	3
chr14	96127165	96127215	3
chr16	81170770	81170820	7
chr6	157313170	157313220	9
chr10	114840736	114840786	3
chr16	87901266	87901316	3
chr16	3660997	3661047	2
chr2	29140807	29140857	3
chr10	116286665	116286715	1
chr1	215777128	215777178	8
chr17	29700300	29700350	8
chr21	30754443	30754494	5
chr16	11886783	11886833	1
chr2	153572493	153572544	5
chr9	139620266	139620316	3
chr12	47233961	47234011	8
chrX	131433812	131433862	1
chr9	129838500	129838550	3
chr3	71160267	71160317	3
chr16	2526964	2527014	1
chr2	144891784	144891835	5
chr1	246772108	246772158	3
chr21	32901774	32901824	3
chr20	9274947	9274997	3
chr19	10612924	10612975	5
chr15	87099431	87099481	3
chr17	28038091	28038141	1
chr17	47937673	47937723	6
chr5	44263654	44263704	8
chr6	7560104	7560154	8
chr12	56013675	56013726	4
chr2	132357892	132357942	1
chr13	74316300	74316350	1
chr20	39707144	39707195	4
chr9	110893399	110893449	7
chr1	150670262	150670312	2
chr7	3615880	3615931	5
chr2	37311360	37311410	1
chr9	97685368	97685418	3
chr15	99401185	99401235	8
chr2	228088727	228088777	8
chr17	76992216	76992267	5
chr15	64386175	64386225	2
chr6	80165376	80165426	2
chr3	189042590	189042640	1
chr16	25188995	25189045	2
chr8	117355384	117355434	1
chr2	152266434	152266484	3
chr17	55665527	55665578	5
chr1	236687792	236687842	2
chr2	138721720	138721770	9
chr11	66764529	66764579	3
chr14	102529640	102529691	4
chrX	142209362	142209412	9
chr19	1254686	1254736	2
chr2	179058384	179058434	1
chr1	218879318	218879369	5
chr5	72174839	72174889	8
chr11	115558899	115558949	8
chr3	101670357	101670407	2
chr10	116582738	116582788	3
chr7	73246675	73246725	3
chr17	17844025	17844075	3
chr7	85183753	85183804	4
chr5	175281691	175281741	8
chr1	170084139	170084189	1
chr22	31030549	31030600	4
chr2	201728668	201728718	2
chr2	191364156	191364206	3
chr15	70261988	70262038	9
chr13	27412163	27412213	2
chr17	16004445	16004495	1
chr14	37583385	37583435	1
chr5	16542653	16542704	5
chr1	193028518	193028568	7
chr1	220510862	220510913	5
chr2	66480385	66480435	3
chr1	101754138	101754189	4
chr16	49995148	49995198	8
chr13	113366215	113366265	0
chr14	34100918	34100968	8
chr9	89054921	89054971	8
chr7	42131451	42131501	1
chr12	84559991	84560041	9
chr10	70748487	70748538	5
chr16	46796680	46796730	2
chr8	30290791	30290841	9
chr9	98931840	98931890	9
chr5	124833919	124833969	3
chr1	17625236	17625287	5
chr14	68925986	68926037	5
chr7	88753452	88753502	3
chr14	37482005	37482056	5
chr6	137061502	137061552	8
chr14	66096174	66096224	9
chr9	71908204	71908254	8
chr6	152589556	152589607	4
chr22	18122371	18122421	9
chr8	91901106	91901156	2
chr2	134255403	134255454	5
chr5	54507162	54507212	8
chr7	38310755	38310805	8
chr10	91402190	91402240	0
chr1	62707474	62707524	3
chr19	18852743	18852793	8
chr6	113755129	113755179	3
chr8	99687528	99687578	2
chr16	80058092	80058142	3
chr20	49190121	49190171	3
chr4	77129700	77129750	3
chr15	81567515	81567566	4
chr6	74346167	74346217	1
chr3	8456554	8456605	5
chr3	14863873	14863924	5
chr1	150336153	150336203	2
chr17	80189850	80189901	5
chr20	45985408	45985458	3
chr13	92831638	92831688	1
chr21	36626367	36626417	6
chr9	22129526	22129577	5
chr21	40443760	40443810	2
chr7	104400970	104401020	3
chr17	7186374	7186424	3
chr7	100711506	100711556	2
chr6	39625361	39625411	8
chr21	24228101	24228151	1
chr15	69582015	69582065	3
chr2	225233904	225233954	6
chr13	107128476	107128527	5
chr14	102276259	102276309	8
chr3	101522185	101522236	4
chr2	38818557	38818607	8
chr6	38405019	38405069	0
chr3	32599321	32599371	3
chr1	161391421	161391471	2
chr12	48921245	48921296	5
chr1	168735953	168736004	5
chr16	85499732	85499783	5
chr10	75173159	75173210	5
chr7	75706947	75706997	2
chr18	48149351	48149402	5
chr1	109841339	109841389	1
chr12	97814060	97814110	9
chr20	20529518	20529568	3
chr5	865677	865727	3
chr3	143862939	143862989	3
chr1	12603753	12603803	1
chr8	70404668	70404718	9
chr16	83987949	83988000	5
chr19	18117813	18117863	9
chr7	56225059	56225109	1
chr8	91593662	91593712	2
chrX	9757131	9757181	3
chr10	1020029	1020079	9
chr2	164028711	164028761	9
chr14	42130891	42130941	3
chr6	17116281	17116331	6
chr5	105648215	105648265	3
chr17	47585912	47585962	3
chr16	72959005	72959055	3
chr18	43382941	43382991	3
chr11	117173898	117173949	5
chr8	102952755	102952805	2
chr12	46518088	46518138	2
chr3	159590335	159590385	3
chr21	44999009	44999060	5
chr6	23517330	23517380	2
chr15	74449362	74449412	8
chr15	33299628	33299678	6
chr11	76799802	76799853	5
chr17	59434192	59434242	3
chr2	166731112	166731163	4
chr6	143381328	143381378	2
chr20	8186815	8186865	2
chr12	57118990	57119040	2
chr15	83559817	83559867	2
chr15	96919601	96919651	9
chr15	88694077	88694127	1
chr15	68318504	68318554	3
chr11	64546395	64546445	6
chr2	103220659	103220709	2
chr12	53445010	53445060	2
chr14	103460092	103460142	2
chr5	113998797	113998847	1
chr1	71927255	71927305	9
chr8	70381371	70381421	1
chr16	16195644	16195695	5
chr17	63529965	63530015	9
chr15	36799110	36799160	2
chr7	93925257	93925308	4
chr5	21201256	21201306	8
chr12	79452441	79452491	9
chr6	89545128	89545178	8
chr16	73010530	73010580	1
chr16	12667802	12667853	4
chr12	112081285	112081335	9
chr7	65372707	65372757	3
chr12	26185798	26185849	5
chr10	29554283	29554333	2
chr5	134977608	134977658	3
chr16	11292835	11292885	3
chr16	88685033	88685083	1
chr5	24634003	24634054	4
chr10	109374505	109374555	8
chr4	15446747	15446798	5
chr18	45660303	45660354	5
chr5	77961866	77961916	2
chr2	71871262	71871312	1
chr1	83568454	83568504	3
chr6	23017039	23017089	0
chr1	114723194	114723244	9
chr2	161609801	161609851	9
chr19	8523450	8523501	5
chr11	32125111	32125161	3
chr10	62896098	62896148	3
chr15	99847274	99847324	1
chr5	66390728	66390779	5
chr16	78693539	78693589	1
chr11	47270831	47270881	8
chr10	19083290	19083340	3
chr15	91974674	91974724	3
chr6	139908860	139908910	9
chr6	55053140	55053190	3
chr13	103250200	103250250	9
chr13	39255718	39255768	2
chr9	35426837	35426887	3
chr16	72978922	72978972	8
chr15	90471721	90471771	3
chr4	91746170	91746220	2
chr9	36575817	36575867	1
chr22	46846997	46847048	5
chr2	46319641	46319691	3
chr3	66532263	66532313	1
chr2	161285955	161286005	3
chr10	9154210	9154260	2
chr2	82715957	82716007	2
chr3	24681940	24681990	6
chr4	55575776	55575826	8
chr2	37113016	37113066	8
chr3	187754369	187754419	2
chr3	156294774	156294824	8
chr9	88040224	88040275	4
chr9	124370050	124370100	8
chr10	74877846	74877896	9
chr12	81105917	81105967	9
chr1	218671454	218671504	3
chr6	144643331	144643382	5
chr4	20594419	20594469	3
chr8	115103214	115103265	4
chr8	117000259	117000309	3
chr1	24867676	24867726	3
chr18	32559337	32559387	1
chr7	111370750	111370801	4
chr11	27223674	27223725	5
chr11	47544970	47545020	3
chr5	76606766	76606816	9
chr6	8064741	8064792	5
chr1	24742460	24742510	8
chr1	113007262	113007312	7
chr14	42168837	42168887	9
chr10	63710752	63710802	9
chr5	55787111	55787161	9
chr7	150810816	150810866	8
chr7	140281588	140281638	8
chr2	11671331	11671381	2
chr14	38058005	38058055	3
chr14	76522926	76522976	8
chr1	182931840	182931890	6
chr8	127636838	127636889	5
chr6	22924314	22924364	3
chr6	132144578	132144628	2
chr1	235011490	235011541	5
chr5	117488230	117488280	8
chr12	118710317	118710367	8
chr1	150944152	150944202	2
chr1	205908931	205908981	9
chr2	238602393	238602443	8
chr1	245925846	245925896	2
chr10	126833321	126833371	3
chr18	19624671	19624721	1
chr6	157991337	157991387	1
chr20	44420446	44420496	2
chr11	86282813	86282863	3
chr7	26893577	26893627	6
chr15	51791740	51791791	4
chr4	24475266	24475317	5
chr7	16975218	16975268	2
chrX	132190625	132190675	8
chr5	44056630	44056680	8
chr6	42532940	42532990	3
chr3	19030873	19030923	1
chr7	142146118	142146169	4
chr5	36242153	36242203	9
chr12	12870253	12870303	9
chr13	52028103	52028154	5
chr8	19315711	19315761	8
chr15	95023824	95023875	5
chr10	126723881	126723931	9
chr9	2022699	2022749	9
chr1	117360286	117360336	3
